City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Wanning,CN,2022-05-08 08:43:46,18.8003,110.3967,79.93,79,100,8.08
298,Calahorra,ES,2022-05-08 08:43:46,42.3051,-1.9652,64.31,52,63,12.41
299,Buraydah,SA,2022-05-08 08:43:47,26.326,43.975,79.25,13,3,7.34
300,Bentiu,SS,2022-05-08 08:43:47,9.2333,29.8333,97.05,32,35,4.88
301,Fort Dodge,US,2022-05-08 08:43:48,42.4975,-94.168,60.8,55,0,16.11
302,Korla,CN,2022-05-08 08:39:16,41.7597,86.1469,75.45,36,21,20.65
303,Talakan,RU,2022-05-08 08:43:49,50.3167,130.3667,56.35,31,0,6.64
304,San Rafael Del Sur,NI,2022-05-08 08:43:49,11.8485,-86.4384,78.78,82,81,3.27
305,Druzhba,UA,2022-05-08 08:43:49,52.0428,33.9453,60.67,62,96,13.94
306,Ketchikan,US,2022-05-08 08:43:50,55.3422,-131.6461,46.38,76,0,8.05
307,Las Vegas,US,2022-05-08 08:43:51,36.175,-115.1372,74.08,17,0,13.8
308,Zhangjiakou,CN,2022-05-08 08:43:51,40.81,114.8794,58.08,51,100,9.19
309,Pacific Grove,US,2022-05-08 08:43:52,36.6177,-121.9166,51.91,81,20,20.0
310,Saskatoon,CA,2022-05-08 08:41:02,52.1168,-106.6345,46.17,55,75,12.66
311,Guerrero Negro,MX,2022-05-08 08:43:52,27.9769,-114.0611,60.46,82,74,13.0
312,Redmond,US,2022-05-08 08:43:53,47.674,-122.1215,45.07,83,98,3.0
313,Nishihara,JP,2022-05-08 08:43:53,26.1842,127.7558,78.46,92,100,10.36
314,Altamira,BR,2022-05-08 08:43:54,-3.2033,-52.2064,72.01,99,100,1.95
315,Walvis Bay,NA,2022-05-08 08:43:54,-22.9575,14.5053,56.35,76,0,4.61
316,Atasu,KZ,2022-05-08 08:43:55,48.6814,71.6433,60.42,20,100,19.19
317,Salalah,OM,2022-05-08 08:41:54,17.0151,54.0924,89.69,58,20,13.8
318,Severo-Yeniseyskiy,RU,2022-05-08 08:43:55,60.3725,93.0408,28.94,76,99,13.91
319,Rock Sound,BS,2022-05-08 08:43:56,24.9,-76.2,79.43,75,3,15.3
320,Vallenar,CL,2022-05-08 08:43:56,-28.5708,-70.7581,53.33,89,90,2.13
321,Wanaka,NZ,2022-05-08 08:43:57,-44.7,169.15,54.1,91,100,2.98
322,Mazyr,BY,2022-05-08 08:43:57,52.0495,29.2456,57.85,74,100,5.14
323,Businga,CD,2022-05-08 08:44:58,3.3333,20.8833,88.39,54,94,3.49
324,Along,IN,2022-05-08 08:44:58,28.1667,94.7667,92.59,41,4,3.11
325,Egvekinot,RU,2022-05-08 08:44:59,66.3167,-179.1667,20.5,99,98,1.41
326,Nakasongola,UG,2022-05-08 08:44:59,1.3089,32.4564,86.4,44,83,2.08
327,Avera,US,2022-05-08 08:45:00,33.194,-82.5271,55.45,92,1,6.44
328,Kouango,CF,2022-05-08 08:45:00,4.9934,19.9619,86.54,56,66,6.13
329,Privas,FR,2022-05-08 08:45:01,44.5833,4.5,63.52,53,63,10.51
330,Natal,BR,2022-05-08 08:44:04,-5.795,-35.2094,75.42,100,75,4.61
331,Noumea,NC,2022-05-08 08:45:01,-22.2763,166.4572,69.78,74,69,9.6
332,Severo-Kurilsk,RU,2022-05-08 08:45:02,50.6789,156.125,40.39,88,100,15.23
333,Margate,GB,2022-05-08 08:45:02,51.3813,1.3862,55.69,71,3,7.0
334,Kuytun,RU,2022-05-08 08:45:03,54.3419,101.5036,41.63,60,100,12.48
335,Cordoba,AR,2022-05-08 08:41:53,-31.4135,-64.1811,64.18,67,0,13.8
336,Los Llanos De Aridane,ES,2022-05-08 08:45:04,28.6585,-17.9182,67.12,70,20,17.27
337,Havre-Saint-Pierre,CA,2022-05-08 08:45:04,50.2334,-63.5986,32.0,68,0,13.8
338,Piacabucu,BR,2022-05-08 08:45:05,-10.4056,-36.4344,75.47,84,16,5.39
339,Bamberg,DE,2022-05-08 08:45:05,49.8795,10.8863,68.88,67,16,7.72
340,Zig,US,2022-05-08 08:45:06,40.127,-92.7663,58.37,70,0,13.8
341,Gracac,HR,2022-05-08 08:45:06,44.3006,15.8547,60.55,69,99,5.23
342,Champerico,GT,2022-05-08 08:45:07,14.3,-91.9167,82.02,78,100,6.13
343,Saint George,US,2022-05-08 08:45:07,37.1041,-113.5841,73.99,9,0,17.27
344,Porto Santo,PT,2022-05-08 08:45:08,33.072,-16.3415,62.98,63,75,12.66
345,Roald,NO,2022-05-08 08:45:08,62.5833,6.1333,47.34,61,20,10.36
346,Bereda,ES,2022-05-08 08:45:09,43.2686,-7.5406,66.42,51,92,3.0
347,Kosonsoy,UZ,2022-05-08 08:45:10,41.2561,71.5508,86.56,21,0,1.9
348,Makakilo City,US,2022-05-08 08:43:11,21.3469,-158.0858,73.72,67,0,14.97
349,Saiha,IN,2022-05-08 08:45:10,22.4833,92.9667,82.38,62,91,1.88
350,Belmonte,BR,2022-05-08 08:45:11,-15.8631,-38.8828,74.43,89,94,5.82
351,Creel,MX,2022-05-08 08:45:11,27.75,-107.6333,44.19,59,0,3.44
352,Chapais,CA,2022-05-08 08:45:12,49.7834,-74.8492,26.38,97,6,2.66
353,Yarmouth,US,2022-05-08 08:45:12,41.7057,-70.2286,48.34,72,100,18.99
354,Leningradskiy,RU,2022-05-08 08:45:13,69.3833,178.4167,20.01,97,100,4.29
355,Snyder,US,2022-05-08 08:45:13,32.7179,-100.9176,73.74,11,0,8.05
356,Lundazi,ZM,2022-05-08 08:45:14,-12.2929,33.1782,79.16,46,85,3.44
357,Bay Roberts,CA,2022-05-08 08:45:14,47.5999,-53.2648,32.5,87,2,1.01
358,Muisne,EC,2022-05-08 08:45:15,0.6,-80.0333,76.68,91,99,9.89
359,Olga,RU,2022-05-08 08:45:15,43.7444,135.2892,54.75,35,38,8.79
360,Russell,US,2022-05-08 08:45:16,32.3502,-85.1999,58.6,90,0,3.44
361,Zaltan,LY,2022-05-08 08:45:16,32.947,11.8665,67.59,60,27,11.99
362,Haines Junction,CA,2022-05-08 08:44:23,60.7522,-137.5108,39.15,81,100,5.75
363,Jagupit,PH,2022-05-08 08:45:17,9.2422,125.5581,78.24,92,100,4.43
364,Tuatapere,NZ,2022-05-08 08:45:17,-46.1333,167.6833,53.02,95,100,1.45
365,Ciudad Bolivar,VE,2022-05-08 08:45:18,8.1222,-63.5497,77.02,85,99,2.53
366,Chara,RU,2022-05-08 08:45:19,56.9064,118.2631,54.48,56,100,5.19
367,Rincon De La Victoria,ES,2022-05-08 08:45:20,36.7172,-4.2758,72.36,57,99,3.02
368,Sambava,MG,2022-05-08 08:45:20,-14.2667,50.1667,82.74,68,55,8.59
369,Mamallapuram,IN,2022-05-08 08:45:21,12.6264,80.1722,96.85,62,99,13.35
370,Olinda,BR,2022-05-08 08:46:21,-8.0089,-34.8553,73.13,94,75,4.61
371,Bilibino,RU,2022-05-08 08:46:22,68.0546,166.4372,29.53,97,100,2.75
372,Dunedin,NZ,2022-05-08 08:46:22,-45.8742,170.5036,58.8,82,100,5.99
373,Treinta Y Tres,UY,2022-05-08 08:46:23,-33.2333,-54.3833,50.68,87,9,2.98
374,Rantepao,ID,2022-05-08 08:46:24,-2.9701,119.8978,71.67,99,100,0.27
375,Tuscaloosa,US,2022-05-08 08:46:24,33.2098,-87.5692,55.18,92,0,0.0
376,Brigantine,US,2022-05-08 08:45:26,39.4101,-74.3646,46.99,93,100,17.27
377,Kirakira,SB,2022-05-08 08:46:25,-10.4544,161.9205,80.17,86,90,10.13
378,Budisov Nad Budisovkou,CZ,2022-05-08 08:46:25,49.7951,17.6297,65.01,51,94,7.0
379,Barra Patuca,HN,2022-05-08 08:46:26,15.8,-84.2833,75.96,95,84,9.19
380,Poli,TZ,2022-05-08 08:46:26,-3.3333,36.8,68.27,68,75,17.27
381,Vanavara,RU,2022-05-08 08:46:27,60.34,102.2797,32.88,80,100,16.08
382,Salinas,US,2022-05-08 08:43:39,36.6777,-121.6555,52.32,75,0,12.66
383,Toora-Khem,RU,2022-05-08 08:46:28,52.4675,96.11,41.09,39,100,13.49
384,Zelenoborskiy,RU,2022-05-08 08:46:29,66.845,32.3622,38.1,76,94,13.02
385,San Patricio,US,2022-05-08 08:46:30,28.017,-97.5169,80.49,92,0,13.65
386,Chester,US,2022-05-08 08:45:18,40.1254,-75.8749,42.62,84,40,9.22
387,Ballina,AU,2022-05-08 08:46:30,-28.8667,153.5667,64.36,92,75,5.75
388,Waipawa,NZ,2022-05-08 08:46:31,-41.4122,175.5153,58.64,74,96,15.84
389,Ambovombe,MG,2022-05-08 08:46:31,-25.1667,46.0833,82.0,59,0,3.69
390,Ploemeur,FR,2022-05-08 08:46:32,47.7333,-3.4333,64.62,73,84,10.36
391,Baruun-Urt,MN,2022-05-08 08:46:32,46.6806,113.2792,63.64,14,1,14.05
392,Chernyshevskiy,RU,2022-05-08 08:46:33,63.0128,112.4714,35.08,72,93,12.68
393,Sarangani,PH,2022-05-08 08:46:33,5.4033,125.4636,83.05,81,100,20.04
394,Morehead,US,2022-05-08 08:46:34,37.2711,-87.1764,48.99,96,0,0.0
395,College,US,2022-05-08 08:46:35,64.8569,-147.8028,42.78,86,100,4.61
396,Cherat,PK,2022-05-08 08:46:35,33.8233,71.8915,89.53,8,0,4.5
397,Xining,CN,2022-05-08 08:46:36,36.6167,101.7667,54.77,57,88,3.91
398,Yanam,IN,2022-05-08 08:46:36,16.7333,82.2167,93.96,49,40,10.45
399,Visp,CH,2022-05-08 08:46:37,46.2937,7.8815,63.77,78,92,3.65
400,Bonanza,NI,2022-05-08 08:46:37,14.0289,-84.591,71.11,99,99,1.68
401,Nhulunbuy,AU,2022-05-08 08:46:38,-12.2333,136.7667,83.01,78,40,12.66
402,Sijunjung,ID,2022-05-08 08:46:38,-0.6876,100.9537,87.96,60,100,1.79
403,Kidal,ML,2022-05-08 08:46:39,18.4411,1.4078,93.58,7,11,15.77
404,Tupik,RU,2022-05-08 08:46:39,54.4253,119.9327,66.74,22,100,9.44
405,Luwuk,ID,2022-05-08 08:46:40,-0.9516,122.7875,82.11,88,100,5.32
406,Cayenne,GF,2022-05-08 08:46:40,4.9333,-52.3333,79.09,1,75,5.99
407,Lang Son,VN,2022-05-08 08:46:41,21.8333,106.7333,79.43,80,88,6.44
408,Sola,VU,2022-05-08 08:46:42,-13.8833,167.55,80.85,75,34,23.6
409,Kropotkin,RU,2022-05-08 08:46:42,45.4375,40.5756,58.77,51,76,5.41
410,Roswell,US,2022-05-08 08:46:43,34.0232,-84.3616,55.18,93,0,5.75
411,Manzhouli,CN,2022-05-08 08:46:43,49.6,117.4333,68.56,15,6,16.31
412,Mnogovershinnyy,RU,2022-05-08 08:47:44,53.9353,139.9242,33.6,80,100,7.49
413,Durres,AL,2022-05-08 08:47:44,41.3231,19.4414,69.98,68,77,3.85
414,Tutoia,BR,2022-05-08 08:47:45,-2.7619,-42.2744,74.64,93,99,3.04
415,Vila Franca Do Campo,PT,2022-05-08 08:47:45,37.7167,-25.4333,64.2,87,88,4.34
416,Amarkantak,IN,2022-05-08 08:47:46,22.6667,81.75,99.25,9,13,10.76
417,Daru,PG,2022-05-08 08:47:46,-9.0763,143.2092,81.32,91,100,10.31
418,Ambulu,ID,2022-05-08 08:47:47,-8.345,113.6058,83.68,84,100,4.34
419,Ondo,NG,2022-05-08 08:47:47,7.1,4.8333,84.87,67,56,2.86
420,Moyale,KE,2022-05-08 08:47:48,3.5167,39.0584,75.34,68,95,10.89
421,Pijijiapan,MX,2022-05-08 08:47:48,15.7011,-93.23,79.83,84,100,2.57
422,Santa Isabel Do Rio Negro,BR,2022-05-08 08:47:49,-0.4139,-65.0192,71.73,97,99,0.81
423,Kloulklubed,PW,2022-05-08 08:47:49,7.0419,134.2556,75.7,78,100,16.62
424,Qinzhou,CN,2022-05-08 08:47:50,21.95,108.6167,76.87,84,100,8.05
425,Aklavik,CA,2022-05-08 08:47:50,68.2191,-135.0107,30.58,94,32,8.84
426,East London,ZA,2022-05-08 08:47:51,-33.0153,27.9116,61.74,82,20,13.8
427,Half Moon Bay,US,2022-05-08 08:47:51,37.4636,-122.4286,53.37,74,75,28.77
428,Kenai,US,2022-05-08 08:47:52,60.5544,-151.2583,44.69,80,0,10.36
429,Mvuma,ZW,2022-05-08 08:47:52,-19.2792,30.5283,74.16,47,8,4.45
430,Esso,RU,2022-05-08 08:47:53,55.9333,158.7,38.48,90,100,3.76
431,Khilok,RU,2022-05-08 08:47:53,51.3674,110.4676,75.67,17,96,11.01
432,Bundaberg,AU,2022-05-08 08:47:11,-24.85,152.35,71.89,95,100,6.91
433,Petropavlovsk-Kamchatskiy,RU,2022-05-08 08:47:54,53.0452,158.6483,52.39,66,0,6.71
434,Kenora,CA,2022-05-08 08:44:43,49.8167,-94.4337,54.57,43,100,19.57
435,Yuli,NG,2022-05-08 08:47:54,9.6989,10.2744,92.79,43,99,5.46
436,Waddan,LY,2022-05-08 08:47:55,29.1614,16.139,76.84,26,0,2.98
437,Lusambo,CD,2022-05-08 08:47:56,-4.9667,23.45,86.41,54,96,3.67
438,Worthing,GB,2022-05-08 08:46:33,50.8145,-0.3713,60.94,74,4,8.01
439,Husavik,IS,2022-05-08 08:47:56,66.0449,-17.3389,42.35,81,100,6.15
440,Misratah,LY,2022-05-08 08:47:57,32.3754,15.0925,69.48,59,4,11.52
441,Sisimiut,GL,2022-05-08 08:47:57,66.9395,-53.6735,25.63,53,0,5.97
442,Niamey,NE,2022-05-08 08:47:58,13.5137,2.1098,89.89,40,0,16.11
443,Deputatskiy,RU,2022-05-08 08:47:58,69.3,139.9,19.9,87,100,3.98
444,Key West,US,2022-05-08 08:45:58,24.5557,-81.7826,82.4,77,20,4.61
445,Orocue,CO,2022-05-08 08:47:59,4.7912,-71.3354,71.44,97,95,1.36
446,Yenagoa,NG,2022-05-08 08:47:59,4.9247,6.2642,86.72,68,54,3.02
447,Lucapa,AO,2022-05-08 08:48:00,-8.4192,20.7447,80.96,50,100,5.12
448,Port Augusta,AU,2022-05-08 08:48:00,-32.5,137.7667,59.79,54,0,7.7
449,Gazalkent,UZ,2022-05-08 08:48:01,41.5581,69.7708,87.24,31,0,7.25
450,Bronderslev,DK,2022-05-08 08:48:02,57.2702,9.941,56.89,51,9,11.25
451,Naryshkino,RU,2022-05-08 08:48:03,52.9678,35.7268,59.0,60,55,13.91
452,Meadow Lake,US,2022-05-08 08:48:03,34.8014,-106.5436,66.79,24,62,4.54
453,Birjand,IR,2022-05-08 08:47:13,32.8663,59.2211,81.07,14,40,23.02
454,Samarai,PG,2022-05-08 08:48:04,-10.6167,150.6667,83.03,81,91,15.32
455,Orchard Homes,US,2022-05-08 08:48:04,46.8633,-114.0484,42.94,56,75,3.44
456,Impfondo,CG,2022-05-08 08:48:05,1.6381,18.0667,88.93,51,100,2.91
457,Asasa,ET,2022-05-08 08:48:05,7.1,39.2,74.52,31,92,16.46
458,Tekeli,KZ,2022-05-08 08:49:06,44.83,78.8239,70.75,44,25,8.63
459,Bubaque,GW,2022-05-08 08:49:06,11.2833,-15.8333,76.57,67,10,4.29
460,Harper,LR,2022-05-08 08:49:07,4.375,-7.7169,82.06,81,98,9.53
461,San Pedro,PH,2022-05-08 08:49:07,14.35,121.0167,94.23,59,20,10.36
462,Yumen,CN,2022-05-08 08:49:08,40.2833,97.2,77.25,14,63,12.15
463,Mlonggo,ID,2022-05-08 08:49:08,-6.5333,110.7,85.59,72,100,6.13
464,Touros,BR,2022-05-08 08:49:09,-5.1989,-35.4608,74.84,92,94,9.08
465,Alta Floresta,BR,2022-05-08 08:49:09,-9.8756,-56.0861,68.43,98,51,2.06
466,Lima,PE,2022-05-08 08:47:17,-12.0432,-77.0282,64.9,84,100,11.5
467,Sangar,RU,2022-05-08 08:49:10,63.9242,127.4739,35.31,93,100,18.23
468,Pedasi,PA,2022-05-08 08:49:11,7.5333,-80.0333,77.07,79,24,3.47
469,Bousso,TD,2022-05-08 08:49:11,10.4795,16.7117,98.47,31,97,2.62
470,Warrnambool,AU,2022-05-08 08:49:12,-38.3833,142.4833,54.81,72,99,7.0
471,Sontra,DE,2022-05-08 08:49:12,51.0667,9.9333,58.64,79,100,5.93
472,Laguna,US,2022-05-08 08:49:13,38.421,-121.4238,54.43,74,0,3.0
473,Darnah,LY,2022-05-08 08:49:13,32.767,22.6367,66.92,74,8,9.42
474,Perry,US,2022-05-08 08:49:14,37.2506,-83.1999,51.98,97,100,6.8
475,Mariental,NA,2022-05-08 08:49:14,-24.6333,17.9667,57.04,36,0,5.86
476,Miramar,US,2022-05-08 08:49:15,25.9873,-80.2323,77.0,86,0,8.05
477,Ozuluama,MX,2022-05-08 08:49:15,21.6667,-97.85,74.89,93,1,3.4
478,Dryden,CA,2022-05-08 08:49:16,49.7833,-92.7503,50.29,43,100,13.8
479,Nowogard,PL,2022-05-08 08:49:16,53.6744,15.1163,59.79,51,20,10.36
480,Ixtapa,MX,2022-05-08 08:49:17,20.7,-105.2,75.22,80,94,1.79
481,Guane,CU,2022-05-08 08:49:17,22.2025,-84.0875,75.76,91,1,3.85
482,Zyryanka,RU,2022-05-08 08:49:17,65.75,150.85,34.14,81,99,7.43
483,San Policarpo,PH,2022-05-08 08:49:18,12.1791,125.5072,82.49,82,44,12.97
484,Oktyabrskiy,RU,2022-05-08 08:49:18,54.4815,53.471,61.09,30,35,7.92
485,Vuktyl,RU,2022-05-08 08:49:19,63.8567,57.3094,57.27,64,41,13.62
486,Homer,US,2022-05-08 08:49:19,59.6425,-151.5483,46.27,77,0,8.01
487,Noyabrsk,RU,2022-05-08 08:49:20,63.1994,75.4507,33.1,100,56,11.81
488,Idah,NG,2022-05-08 08:49:20,7.1065,6.7342,85.78,70,88,4.09
489,Ikungi,TZ,2022-05-08 08:49:21,-5.1333,34.7667,78.01,37,35,9.19
490,Gat,IL,2022-05-08 08:49:23,31.61,34.7642,77.77,30,29,6.62
491,Poum,NC,2022-05-08 08:49:23,-20.2333,164.0167,77.59,65,82,24.25
492,Amga,RU,2022-05-08 08:49:23,60.8953,131.9608,46.78,82,100,8.34
493,Muli,MV,2022-05-08 08:49:24,2.9167,73.5667,84.31,78,25,18.63
494,Marawi,PH,2022-05-08 08:49:24,7.9986,124.2928,73.67,94,100,4.21
495,Kyzyl-Suu,KG,2022-05-08 08:49:25,42.3414,78.0056,64.81,52,0,6.71
496,Grindavik,IS,2022-05-08 08:49:25,63.8424,-22.4338,48.67,93,75,19.57
497,Vila Do Maio,CV,2022-05-08 08:49:26,15.1333,-23.2167,70.59,82,14,22.66
498,Coquimbo,CL,2022-05-08 08:49:27,-29.9533,-71.3436,55.13,100,100,2.3
499,Emba,KZ,2022-05-08 08:49:27,48.8264,58.1442,61.61,27,100,21.88
500,Careiro Da Varzea,BR,2022-05-08 08:49:28,-3.2003,-59.8119,77.61,98,100,3.27
501,Varjota,BR,2022-05-08 08:49:28,-4.1944,-40.4767,70.2,95,97,1.39
502,Umm Lajj,SA,2022-05-08 08:49:29,25.0213,37.2685,87.69,34,21,19.77
503,Genhe,CN,2022-05-08 08:49:29,50.7833,121.5167,64.85,16,64,7.78
504,Kortkeros,RU,2022-05-08 08:49:30,61.8106,51.5806,64.4,40,67,15.1
505,Bouar,CF,2022-05-08 08:49:30,5.934,15.596,82.89,53,83,4.29
506,Jackson,US,2022-05-08 08:50:30,42.4165,-122.8345,41.95,81,65,1.61
507,Caravelas,BR,2022-05-08 08:50:31,-17.7125,-39.2481,75.49,75,96,11.03
508,Palu,ID,2022-05-08 08:50:31,-0.8917,119.8707,80.83,94,99,2.24
509,Arlit,NE,2022-05-08 08:50:32,18.7369,7.3853,98.87,11,100,7.87
510,Dudinka,RU,2022-05-08 08:50:32,69.4058,86.1778,18.63,84,29,6.15
511,Visby,SE,2022-05-08 08:50:33,57.6409,18.296,51.82,50,0,8.05
512,Nikolsk,RU,2022-05-08 08:50:33,53.7189,46.0712,57.74,39,81,5.82
513,Koutsouras,GR,2022-05-08 08:50:34,35.0339,25.9469,71.11,60,54,5.41
514,Vardo,NO,2022-05-08 08:50:34,70.3705,31.1107,31.98,69,100,21.85
515,Auriflama,BR,2022-05-08 08:50:35,-20.6856,-50.5547,55.26,96,3,7.02
516,Nortelandia,BR,2022-05-08 08:50:35,-14.4547,-56.8028,61.27,65,3,0.96
517,Golkoy,TR,2022-05-08 08:50:36,40.6875,37.6178,43.29,96,100,1.45
518,Rosetta,EG,2022-05-08 08:50:36,31.4044,30.4164,75.0,42,23,8.23
519,Shenzhen,CN,2022-05-08 08:49:33,22.5455,114.0683,82.35,86,100,6.96
520,Moche,PE,2022-05-08 08:50:37,-8.1711,-79.0092,60.98,88,91,6.91
521,Balkanabat,TM,2022-05-08 08:50:37,39.5108,54.3671,70.12,63,88,8.77
522,Ustikolina,BA,2022-05-08 08:50:38,43.5836,18.79,58.57,58,80,3.44
523,Taquari,BR,2022-05-08 08:50:39,-29.7997,-51.8644,54.28,98,10,1.92
524,Biak,ID,2022-05-08 08:50:39,-0.9131,122.8766,80.8,83,100,6.24
525,Omboue,GA,2022-05-08 08:50:40,-1.5746,9.2618,84.36,69,28,4.23
526,Matara,LK,2022-05-08 08:50:40,5.9485,80.5353,87.67,69,98,15.03
527,Lithakia,GR,2022-05-08 08:50:40,37.7167,20.8333,67.37,60,100,4.61
528,Pandan,PH,2022-05-08 08:50:41,14.0453,124.1694,84.2,76,6,12.39
529,Beaune,FR,2022-05-08 08:50:41,47.0833,4.75,62.24,59,5,10.78
530,Gewane,ET,2022-05-08 08:50:42,10.1664,40.6453,97.56,23,26,9.98
531,Cam Ranh,VN,2022-05-08 08:50:42,11.9214,109.1591,84.16,70,20,9.22
532,Novikovo,RU,2022-05-08 08:50:43,51.1537,37.8879,61.2,41,80,6.69
533,Kumluca,TR,2022-05-08 08:50:43,36.3703,30.2869,71.31,45,43,7.87
534,Ashtabula,US,2022-05-08 08:50:44,41.7001,-80.7665,40.69,95,0,3.44
535,Katsuura,JP,2022-05-08 08:50:44,35.1333,140.3,58.71,71,99,11.3
536,Pasighat,IN,2022-05-08 08:50:45,28.0667,95.3333,91.47,46,5,4.03
537,Banjar,ID,2022-05-08 08:50:45,-8.19,114.9675,83.84,85,100,0.87
538,Xichang,CN,2022-05-08 08:50:46,27.8964,102.2634,79.43,44,66,5.19
539,Whitecourt,CA,2022-05-08 08:50:22,54.1502,-115.6855,35.8,78,100,12.12
540,Cheyenne,US,2022-05-08 08:50:45,41.14,-104.8203,51.94,56,100,5.75
541,Quatre Cocos,MU,2022-05-08 08:50:47,-20.2078,57.7625,83.08,70,14,12.53
542,Cap Malheureux,MU,2022-05-08 08:50:47,-19.9842,57.6142,83.46,65,16,8.99
543,Pedernales,DO,2022-05-08 08:50:48,18.0384,-71.744,76.01,76,7,3.02
544,Simao,CN,2022-05-08 08:50:48,22.7886,100.9748,78.24,60,98,4.45
545,Sao Filipe,CV,2022-05-08 08:50:49,14.8961,-24.4956,72.19,80,21,13.51
546,Kysyl-Syr,RU,2022-05-08 08:50:49,63.8986,122.7617,42.35,90,100,9.37
547,Rudnichnyy,RU,2022-05-08 08:50:50,59.617,52.4703,58.48,42,67,10.87
548,Ibra,OM,2022-05-08 08:50:50,22.6906,58.5334,102.09,12,0,5.1
